-0.572115699,104.4705089,,,0,-0.27396781,140.7292533,,,5,-1.799108934,140.2905389,0.128761372,51.94729136,10,-1.833510613,191.1165941,0.231630511,100.204978,15,-1.489493819,222.5744075,0.182645206,81.93265007,20
-0.445976207,104.6449976,,,0,-0.228098904,134.0754189,,,5,-1.672969443,143.2817732,0.10916725,44.21669107,10,-1.707371122,193.4348006,0.202239328,91.06881406,15,-1.363354327,224.1946594,0.172848146,74.90483163,20
-0.319836716,104.5951437,,,0,-0.193697224,127.4947036,,,5,-1.546829951,147.5692089,0.084674598,36.72035139,10,-1.586965244,197.7895391,0.187543737,82.86969253,15,-1.237214836,225.6154957,0.153254024,68.57979502,20
-0.216631677,101.5504945,,,0,-0.159295545,120.5483929,,,5,-1.42069046,150.635224,0.069979006,27.58418741,10,-1.466559366,203.106458,0.163051085,74.20204978,15,-1.111075344,226.8369163,0.143456963,62.0204978,20
-0.155353394,96.22254758,,,0,-0.130627478,113.2821864,,,5,-1.294550968,151.5325943,0.060181945,18.68228404,10,-1.340419874,206.9202817,0.153254024,66.93997072,15,-0.984935853,228.1081909,0.133659902,55.6954612,20
-0.11616515,89.89751098,,,0,-0.107693025,106.8385693,,,5,-1.171851645,148.0502991,0.006298111,8.843338214,10,-1.214280383,211.3572791,0.128761372,58.74084919,15,-0.858796361,229.5290271,0.118964311,50.07320644,20
-0.086773968,82.4011713,,,0,-0.090492186,99.70946106,,,5,-1.176056294,139.742146,,,10,-1.088140891,214.6974907,,,15,-0.73265687,231.0246443,0.118964311,44.6852123,20
-0.062281316,77.715959,,,0,-0.067557733,90.77065607,,,5,-1.082407278,158.4789049,,,10,-0.9620014,216.0934,,,15,-0.606517378,232.3706997,0.104268719,38.3601757,20
-0.052484255,72.09370425,,,0,-0.061824119,83.80606568,,,5,-0.990669466,164.3924088,,,10,-0.835861908,217.0156972,,,15,-0.480377887,233.218216,0.079776067,31.33235725,20
-0.047585724,66.7057101,,,0,-0.050356893,78.73343094,,,5,-0.870263588,169.4052189,,,10,-0.709722417,216.1432539,,,15,-0.354238395,233.1434352,0.074877537,25.24158126,20
-0.042687194,60.3806735,,,0,-0.042687194,71.85944363,,,5,-0.744124096,173.0445539,,,10,-0.583582925,213.0772388,,,15,-0.25676697,229.4043924,0.045486354,20.08784773,20
-0.042687194,53.58711567,,,0,-0.032890133,64.36310395,,,5,-0.617984605,177.6061861,,,10,-0.457443434,209.1720163,,,15,-0.205164451,223.0978735,0.035689293,14.69985359,20
-0.032890133,45.85651537,,,0,-0.032890133,56.39824305,,,5,-0.491845113,181.7689871,,,10,-0.257404038,202.1207553,,,15,-0.170762771,217.4311464,,,20
-0.023093072,39.29721816,,,0,-0.032890133,48.19912152,,,5,-0.365705622,181.8437679,,,10,-0.205164451,195.861024,,,15,-0.142094705,211.0332288,,,20
-0.023093072,31.56661786,,,0,-0.023093072,39.76573939,,,5,-0.25676697,160.5620365,,,10,-0.136361092,187.6351298,,,15,-0.144005909,204.4525134,,,20
-0.023093072,25.71010249,,,0,-0.023093072,31.33235725,,,5,-0.25676697,182.0026773,,,10,-0.113426639,179.9804783,,,15,-0.132538683,195.6782263,,,20
-0.013296011,18.44802343,,,0,-0.027991603,21.49341142,,,5,-0.193697224,173.7425085,,,10,,,,,,-0.124893865,189.6459039,,,20
,,,,,-0.013296011,15.16837482,,,5,-0.165029158,168.1214809,,,10,,,,,,-0.124893865,176.4844733,,,20
,,,,,-0.00349895,1.815519766,,,5,-0.147828318,161.6093146,,,10,,,,,,-0.113426639,172.0973297,,,20
,,,,,,,,,,-0.124893865,154.2060099,,,10,,,,,,-0.107693025,165.0504804,,,20
,,,,,,,,,,-0.101959412,145.0661275,,,10,,,,,,-0.10960423,158.0219108,,,20
,,,,,,,,,,,,,,,,,,,,-0.101959412,154.0003625,,,20
